subID,behav_PL,PL_high,PL_low,PL_highLow,PL_arousal_highLow,PL_valence_highLow
845,2.88744747639796,-0.0120266842800528,0.0292125396825397,-0.0412392239625925,-0.000776848964134551,-0.000178349855201604
847,3.92635341949435,-0.00217050264550264,0.00136907051282052,-0.00353957315832316,-0.000908944108223568,0.000214325382698469
849,3.41432384147084,-0.133471390728477,0.161079552715655,-0.294550943444132,-0.00271458597365611,-0.000493878248487006
850,4.08187082694188,-0.0475547619047618,0.11587184,-0.163426601904762,-0.00206890723048222,-0.00080031940754141
856,2.63501102950771,-0.0129809333333334,0.0322313408723748,-0.0452122742057082,-0.000557193636734456,0.00050744711846629
857,1.87211851216692,-0.0239542328042327,0.0478264423076923,-0.0717806751119251,-0.00220546813812745,-0.000410087575649698
858,3.45766919026834,-0.0982064900662251,0.115583653846154,-0.213790143912379,-0.0031278064738292,0.000480168158861341
861,3.42288359270256,-0.0295915119363395,0.0253043338683788,-0.0548958458047184,-0.00153260275556969,0.000264092295681591
862,3.55686651747527,-0.0252183862433862,0.0446544871794871,-0.0698728734228734,-0.000207213955144179,0.00105342541829833
865,4.58445760495739,-0.0712560105680317,0.0952833333333334,-0.166539343901365,-0.00157968367119626,0.000428157718868345
866,3.96555709351484,-0.0768400264200793,0.108229346092504,-0.185069372512583,-0.00106404354107927,-1.7935445861213e-05
